Shop name,start_time,end_time
,4.236666666666667,6.531666666666667
NO PARKING,4.283,4.299
TN10BL6939,4.342666666666667,4.3613333333333335
otelSuri,4.459333333333333,4.459333333333333
HotelSuriy,4.460333333333334,4.469333333333334
HotelSuri,4.461333333333333,4.461333333333333
Hotel Suriye,4.461666666666667,4.492
Hotel Suriy,4.463333333333334,4.496333333333335
Hotel Suri,4.464,4.4976666666666665
BLACK+ DECKER Easy By Design,4.464,4.464
Hotel Suriy 0390,4.464333333333333,4.464333333333333
HotelSuriye,4.464666666666667,4.474333333333333
HotelSuriye 2023933,4.466666666666667,4.466666666666667
HotelSuriy Interaat,4.467,4.467
Hotel Suriy 202399,4.467666666666667,4.467666666666667
HetelSuriye 1031,4.468,4.468
HetelSuriy,4.468333333333334,4.468333333333334
HotelSuriy 4212393,4.468666666666667,4.468666666666667
Yotel Suriya,4.4703333333333335,4.4703333333333335
Hotel Suriye 42123933/,4.470666666666667,4.470666666666667
Hotel Suriye 0213.30,4.471,4.471
Hotel Suriya,4.471666666666667,4.659000000000001
Hotel Suriye 212393,4.4719999999999995,4.4719999999999995
Hotel Suriye 42103993,4.475333333333333,4.475333333333333
Hotel Suriye 42123893/0445,4.475666666666667,4.475666666666667
Hotel Suriye 4223893/04,4.476333333333333,4.476333333333333
SHAK Inteena,4.4766666666666675,4.4766666666666675
SHAKT Intetna,4.477,4.477
Hotel Suriye 42123983/04,4.477333333333333,4.477333333333333
SHAKT Intetnat,4.477333333333333,4.478666666666667
Hotel Suriye 42003,4.477666666666667,4.477666666666667
Hotel Suriye Int 4710,4.4783333333333335,4.4783333333333335
SHAKT Internati,4.479,4.479
3 SHAKT Intecnati,4.479333333333333,4.479333333333333
Hotel Suriye 42123933,4.4796666666666685,4.4796666666666685
SH SHAKTI Internati,4.4796666666666685,4.4796666666666685
SH SHAKTI Intecnati,4.48,4.48
SH SHAKTI Intetnat!,4.480333333333333,4.480333333333333
SHI SHAKTH Intecnati,4.480666666666667,4.480666666666667
SHI SHAKTH Intecnatie,4.481,4.481
Hotel Suriye TOst 42123993/,4.481,4.481
SHA SHAKTH Intetnatie,4.481333333333334,4.481333333333334
SHE SHAKTH Intetnatie,4.4816666666666665,4.4816666666666665
SHE SHAKTH Inthtnatio,4.482,4.482
HotelSuriye Interoat,4.482,4.482
SHA SHAKTH Intecnatie,4.482333333333333,4.482333333333333
Hotel Suriye CTON,4.482333333333333,4.482333333333333
SHR SHAKTH Internation,4.482666666666666,4.4830000000000005
Hotel Suriye ETON 42123993,4.482666666666666,4.482666666666666
SHR SHAKTH Intecnation,4.483333333333333,4.483333333333333
SHRI SHAKTHI Intetnation,4.483666666666666,4.483666666666666
SHRE SHAKTHI Intecnation,4.484,4.484
Hotel Suriye 4202,4.484333333333334,4.484333333333334
SHRE SHAKTHI Intecnatian,4.484333333333334,4.484333333333334
SHRE SHAKTHI Intetnation,4.484666666666667,4.484666666666667
Hotel Suriye 42123993/,4.485,4.485
SHRE SHAKTHI Internationa,4.485333333333333,4.485333333333333
Hotel Suriye 4212399,4.485333333333333,4.485333333333333
SHRE SHAKTHI Intecnationa,4.485666666666666,4.485666666666666
Hotel Suriye 470,4.4863333333333335,4.4863333333333335
SHRE SHAKTHI Intecnationg,4.486666666666666,4.486666666666666
Hotel Suriye 4213993,4.487333333333334,4.487666666666667
Hotel Suriye 71399,4.488000000000001,4.488000000000001
Hotel Suriye 213993/8445,4.488333333333333,4.488333333333333
Hotel Suriye 213993/,4.488666666666666,4.489000000000001
Hotel Suriya 213993/,4.489333333333334,4.489333333333334
Hotel Suriye 23993,4.4896666666666665,4.4896666666666665
Hotel Suriye DN,4.490333333333334,4.490333333333334
Hotel Suriya 42123993,4.490666666666667,4.490666666666667
Hotel Suriye 42123993/0445,4.491666666666666,4.491666666666666
Hotel Suriye 82123993,4.492333333333334,4.492333333333334
Hotel Suriye 2123993/04453,4.492666666666667,4.492666666666667
Hotel Suriya 2123993/045,4.492999999999999,4.492999999999999
Hotel Suriya Internati 42123993,4.493333333333334,4.493333333333334
Hotel Suriya 62123993/03453,4.493666666666667,4.493666666666667
Hotel Suriya Internate,4.494666666666666,4.494666666666666
Hotel Suriy Internatie,4.495,4.495
SHREE SHAKTHI PL International M,4.495333333333334,4.4959999999999996
Hotel Sur 3314,4.498,4.498
SHREE SHAKTHILPLA International Mat aa SoTr,4.498,4.498
SHREE SHAKTHI PLA,4.498333333333333,4.498333333333333
Hotel Sur laternations,4.498333333333333,4.498333333333333
Hotel Sur Internation,4.498666666666667,4.498666666666667
SHREE SHAKTHIPLA,4.498666666666667,4.499333333333333
HotelSw Internstion,4.499,4.499
HotelSu Internatier,4.499333333333333,4.499333333333333
SHREE SHAKTHIPLAZ Intsrnational Mat,4.499666666666667,4.499666666666667
HotelSu Interostio,4.499666666666667,4.499666666666667
Hotel St,4.5,4.5
HotelSt Internatie ya,4.500333333333333,4.500333333333333
Hotel St lye,4.500666666666667,4.500666666666667
SHREE SHAKTHLPLAZ International Math,4.501,4.501
SHREE SHAKTHLPLAZ International Mach,4.501333333333333,4.502
SHREE SHAKTHLPLAZ International Mack,4.501666666666667,4.501666666666667
SHREE SHAKTHIPLAZ International Mach,4.5023333333333335,4.5023333333333335
Hotel Interas wiya,4.502666666666667,4.502666666666667
SHREE SHAKTHLPLAZ Interrational Mack,4.502666666666667,4.502666666666667
SHREE SHAKTHLPLAZ International Mache,4.503,4.503
SHREE SHAKTHLPLAZA Interrational Mache,4.503333333333333,4.503333333333333
SHREE SHAKTHLPLAZA Interrational Macke,4.503666666666667,4.503666666666667
SHREE SHAKTHLPLAZA trnational Macke,4.5040000000000004,4.5040000000000004
SHREE SHAKTHI PLAZA International Matket,4.504333333333333,4.504333333333333
SHREE SHAKTHI PLAZA ternational Macket,4.504666666666668,4.504666666666668
SHREE SHAKTHI PLAZA International Macket,4.505,4.52
BLACK* DECKER Easy By Dssign,4.505333333333334,4.505333333333334
SHREE SHAKTHIPLAZA Internationel Macket,4.505333333333334,4.505333333333334
BLACK+ DECKER Easy By Design.,4.505666666666667,4.505666666666667
SHREE SHAKTHIPLAZA onal Macket conf:0.72,4.505666666666667,4.505666666666667
BLACK+ DECKER Easy By Dasign,4.506,4.514
SHREE SHAKTHLPLAZA,4.506,4.515666666666666
BLACK+ DECKER Easy By Dssign,4.506666666666666,4.506666666666666
SHREE SHAKTHI PLAZA,4.507333333333333,4.553333333333333
SHREE SHAKTHI PLAZA International Mackat,4.508,4.508
Suriya,4.508,4.512666666666666
ISuriya,4.508333333333334,4.509666666666666
SHREE SHAKTHI PLAZA Intarnational Mackat,4.508333333333334,4.508333333333334
BLACK+ DECKER Easy By Dstign,4.508666666666667,4.509333333333333
SHREE SHAKTHI PLAZA International Matkat,4.509,4.513000000000002
I'Suriya,4.509333333333333,4.509333333333333
SHREE SHAKTHIPLAZA International Mackat,4.509333333333333,4.515333333333333
SHREE SHAKTHLPLAZA International Mackat,4.510000000000001,4.510000000000001
elSuriya,4.510000000000001,4.510000000000001
el Suriya,4.5103333333333335,4.5120000000000005
SHREE SHAKTHIPLAZA International Matkat,4.510666666666666,4.510666666666666
SHREE SHAKTHIPLAZA,4.511333333333334,4.545333333333334
SHREE SHAKTHIPLAZA nal Mackat cont:0.72,4.511666666666667,4.511666666666667
SHREE 69HAKTHI PLAZA,4.512333333333333,4.512333333333333
SHREED SHAKTHI PLAZA,4.514333333333334,4.5456666666666665
SHREED SHAKTHIPLAZA rnational Matket,4.516333333333334,4.516333333333334
BLACK+ DECKER Easy y Design,4.516666666666667,4.516666666666667
SHREED SHAKTHIPLAZA,4.5169999999999995,4.517666666666667
SHREE SHAKTHIPLAZA International Macket,4.518,4.521
SHREE SHAKTHI PLAZA Internatienal Macket,4.5183333333333335,4.5183333333333335
SHREE SHAKTHLPLAZA International Matket,4.518666666666666,4.518666666666666
SHREE SHAKTHIPLAZA rternatienal Matket,4.519333333333334,4.519333333333334
SHREE SHAKTHIPLAZA Internatienal Matket,4.519666666666667,4.519666666666667
SHREE SHAKTHIPLAZA Internatienal Macket,4.520666666666667,4.520666666666667
SHREE SHAKTHIPLAZA znatienal Matkat,4.5216666666666665,4.5216666666666665
SHREE SHAKTHIPLAZA Internatienal Mackat,4.522666666666667,4.53
Bags,4.522666666666667,4.524333333333333
SHREED SHAKTHIPLAZA atienal Matkat,4.523666666666667,4.523666666666667
SHREE SHAKTHI PLAZA ional Markat,4.524333333333333,4.524333333333333
Bags H,4.524666666666667,4.524666666666667
SHREE SHAKTHI PLAZA ational Mackat,4.524666666666667,4.524666666666667
SHREE SHAKTHI PLAZA ional Machat,4.526,4.526
Ha,4.526333333333333,4.526666666666667
SHREE SHAKTHIPLAZA Iaternatienal Mackat,4.526333333333333,4.526333333333333
SHREE SHAKTHIPLAZA nternatienal Mackat,4.526666666666667,4.5280000000000005
Bags Hau,4.527,4.527333333333333
SHREE SHAKTHI PLAZA rrnatienal Mackat,4.527,4.527
SHREE SHAKTHIPLAZA Iatetnatienal Machat,4.527666666666667,4.527666666666667
S57 SHREE SHAKTHIPLAZA ratienal Matkat,4.528333333333333,4.528333333333333
HOTEL SURIYA,4.528666666666667,4.6193333333333335
SHREE SHAKTHI PLAZA tienal Mathat,4.528666666666667,4.528666666666667
HOTEL SURIYAS 42123993/42123,4.529,4.529
SHREE SHAXTHIPLAZA Internatienal Mackat,4.529333333333333,4.529333333333333
HOTEL SURIYA 42123993/42123,4.529333333333333,4.53
House,4.53,4.544
Bags House,4.530333333333333,4.592666666666667
SHREE SHAKTHIPLAZA Intrnatienal Macket,4.530333333333333,4.530333333333333
CS SHREE SHAKTHI PLAZA national Macket,4.530666666666667,4.530666666666667
HOTEL SURIYA 123993/42123,4.531333333333333,4.531333333333333
SHREE SHAKTHI PLAZA znatienal Mathat,4.531666666666666,4.531666666666666
HOTEL SURIYA 123993/421230,4.531666666666666,4.531666666666666
SHREE SHAKTHI PLAZA ional Macket,4.532,4.532
HOTEL SURIYA 23993/4212310,4.532,4.532
HOTEL SURIYA 3993//42123,4.532333333333333,4.533
SHREE SHAKTHI PLAZA tional Mathat,4.532333333333333,4.532333333333333
SHREE SHAKTHI PLAZA ional Matkat,4.532666666666667,4.532666666666667
HOTEL SURIYA 3993/42123,4.532666666666667,4.534666666666666
SHREE SHAKTHI PLAZA ional Machatd,4.533,4.533
HOTEL SURIYA 23993/42123,4.533333333333333,4.533333333333333
SHREE SHAKTHI PLAZA onal Machetd,4.533666666666666,4.533666666666666
SHREE SHAKTHI PLAZA tienal Mathet,4.534000000000001,4.534000000000001
HOTEL SURIYA 423993/42123,4.534000000000001,4.534000000000001
SHREE SHAKTHI PLAZA onal Mathet,4.5343333333333335,4.5343333333333335
SHREED SHAKTHI PLAZA tienal Machet,4.535,4.535
SHREE SHAKTHI PLAZA znatienal Macketd,4.535333333333333,4.535333333333333
HOTEL SURIY,4.535666666666667,4.6016666666666675
SHREE SHAKTHI PLAZA Mackat,4.535666666666667,4.535666666666667
SHREED SHAKTHI PLAZA atienal Mackat,4.5360000000000005,4.539333333333333
HOTEL SURIY 993/421239,4.536333333333333,4.536333333333333
SHREED SHAKTHI PLAZA onal Matkat,4.536666666666666,4.536666666666666
HOTEL SURIY 3993/4212319,4.537000000000001,4.537333333333334
SHREE SHAKTHI PLAZA enal Macket,4.537000000000001,4.537000000000001
SHREED SHAKTHI PLAZA atiennl Macket,4.537333333333334,4.537333333333334
SHREE SHAKTHI PLAZA nnl Mackat,4.538000000000001,4.538000000000001
HOTEL SURIY 3993/421231,4.538333333333333,4.538333333333333
SHREE SHAKTHI PLAZA nal Mackat,4.538333333333333,4.538333333333333
SHREE SHAKTHI PLAZA atienal Macket,4.539000000000001,4.5409999999999995
HOTELSURIY 9376212319,4.539333333333333,4.539333333333333
HOTEL SURIE,4.539666666666666,4.539666666666666
SHREE SHAKTHI PLAZA Market,4.539666666666666,4.539666666666666
HOTEL SURIE 3/4212309,4.54,4.54
HOTEL SURIS,4.540333333333334,4.602
HOTEL SURI'S,4.540666666666667,4.540666666666667
HOTEL SURTA,4.541333333333333,4.612333333333334
HOTEL SURIA,4.541666666666667,4.542333333333334
SHREE SHAKTHIPLAZA natienal Macket,4.541666666666667,4.541666666666667
HOTEL SURIA 3993/62123094,4.542,4.542
SHREED SHAKTHI PLAZA Macketd,4.542,4.542
SHREED SHAKTHI PLAZA Matketd,4.542666666666666,4.542666666666666
SHREE SHAKTHI PLAZA ianal Macket,4.543,4.543
SHREE SHAKTHI PLAZA nal Macketd,4.543666666666667,4.543666666666667
HOTEL SURETA 3993/6212309,4.544333333333333,4.544333333333333
HOTEL SURETA 6212.03,4.544666666666667,4.544666666666667
HOTEL SUREYA,4.545,4.545
SHREE SHAKTHI PLAZA tienal Macket,4.545,4.545
HOTEL SURYA 399376212,4.545333333333334,4.546
HOTEL SURYA 3993421294,4.5456666666666665,4.5456666666666665
HOTEL SURYA,4.546333333333335,4.594333333333334
HOTEL SUR.YA $993/62120,4.546666666666667,4.546666666666667
HOTEL SURAYA 3993/6212094,4.547,4.547
HOTEL SURYA 139937421203,4.5473333333333334,4.5473333333333334
HOTEL SURYA 139937421299,4.547666666666667,4.547666666666667
HOTEL SUFYA 3993742129,4.548,4.548
HOTEL SUFIYA 3993/4212,4.548333333333333,4.548333333333333
HOTEL SUEIYA 93742129,4.549,4.549
HOTEL SUFIYA 993/62123,4.549333333333333,4.549333333333333
HOTEL SUIYA 993/4212398,4.549666666666667,4.549666666666667
HOTEL SUIYA 3993/4212399,4.55,4.55
HOTEL SUIYA 0993/42123994,4.550333333333333,4.550333333333333
HOTEL SUIYA 993/421239,4.550666666666667,4.550666666666667
SHREE SHAKTHI PLAZA Macket,4.551,4.551
HOTEL SUIYA 993/4212399,4.551,4.551
HOTEL SUIYA 993/42123994,4.551333333333333,4.551333333333333
HOTEL SUIYA,4.551666666666667,4.551666666666667
HOTEL SUSIYA,4.5520000000000005,4.5520000000000005
HOTEL SUIYA 03/622309,4.552333333333333,4.552333333333333
HOTEL SUIYA 374212399,4.552666666666667,4.552666666666667
HOTEL SUIIYA 74212399,4.553,4.553
HOTEL SUMIYA 4212399,4.553333333333333,4.553333333333333
HOTEL SUMIYA 93/4212399,4.553666666666667,4.553666666666667
HOTEL SUKIYA 0374212359,4.554,4.554
HOTEL SURIYA 642509,4.554666666666668,4.554666666666668
HOTEL SURIYA 93/6212599,4.555000000000001,4.555000000000001
HOTEL SURIYA 374212309,4.5553333333333335,4.5553333333333335
HOTEL SURIYA 139374212309,4.555666666666667,4.555666666666667
SMREE SHAKTNI PLAZA IMarket,4.558666666666666,4.558666666666666
SHAKTHI PLAZA L.Matket,4.560666666666666,4.560666666666666
SHAKTHI PLAZA Metket,4.561000000000001,4.561000000000001
HOTELSURIYA,4.561000000000001,4.645
SHIREE SHAKTHI PLAZA Matketd,4.561333333333334,4.561333333333334
SHAKTHI PLAZA Marhetd,4.562333333333333,4.562333333333333
S SHAKTHI PLAZA Macket,4.562666666666667,4.562666666666667
HOTELSURIYA 0212339,4.5633333333333335,4.5633333333333335
HOTELSURIYA 3774212338,4.563666666666666,4.563666666666666
HOTELSURIYA 274213,4.564333333333334,4.564333333333334
HOTEL SURIYA 023742113,4.566666666666666,4.566666666666666
HOTESURIYA,4.568,4.571
HOTE.SURIYA,4.568666666666667,4.569999999999999
SHREE THI PLAZA Larhet,4.569333333333334,4.569333333333334
HOTES SURIYA 0370213,4.570333333333334,4.570333333333334
HOTEE SURIYA,4.570666666666667,4.570666666666667
HOTELSURIYA 983/213,4.572333333333334,4.572333333333334
Wi HORELSURIYA,4.574333333333333,4.574333333333333
HOREL SURIYA,4.574666666666667,4.574666666666667
SW1 HORELSURIYA,4.575,4.575
HO.ELSURIYA,4.575333333333333,4.575333333333333
SWA HO.ELSURIYA,4.575666666666667,4.575666666666667
HO:ELSURIYA,4.576,4.576
SWAT HO.ELSURIYA,4.576333333333333,4.576333333333333
SWAL HOELSURIYA,4.576666666666667,4.576666666666667
SWI HOELSURIYA,4.577,4.577
wn HOELSURIYA,4.577333333333333,4.577333333333333
HOELSURIYA,4.577666666666667,4.5806666666666676
HOEL SURIYA,4.578333333333333,4.579
MS HOEL SURIYA,4.5793333333333335,4.5793333333333335
HELSURIYA,4.579666666666668,4.579666666666668
JML HUEL SURIYA,4.58,4.58
HUEL SURIYA,4.580333333333333,4.580333333333333
HUELSURIYA,4.581,4.581
IA HUEL SURIYA,4.581333333333333,4.581333333333333
AC HUTEL SURIYA,4.581666666666667,4.581666666666667
Bags House R,4.582,4.5953333333333335
HSTEL SURIYA,4.582,4.582
S e,4.583,4.583
SWAR HTEL SURIYA,4.583333333333333,4.583333333333333
s e,4.5840000000000005,4.5840000000000005
SWARC UTEL SURIYA,4.584333333333333,4.584333333333333
R,4.584666666666666,4.588000000000002
SWAK RUTEL SURIYA,4.584666666666666,4.584666666666666
SWAI UTEL SURIYA,4.585,4.585
TEL SURIYA,4.585333333333334,4.585333333333334
swn TEL SURIYA,4.586,4.586
OTEL SURIYA,4.588000000000002,4.588000000000002
swr OTEL SURIYA,4.588333333333334,4.588333333333334
Bags House RI,4.588666666666667,4.594666666666667
SWr OTEL SURNYA,4.591333333333334,4.591333333333334
House sags RK,4.591666666666667,4.591666666666667
Bags House RK,4.592,4.597333333333334
Bags House RK SEL,4.592333333333333,4.594333333333334
OTEL SURNA,4.592666666666667,4.592666666666667
RK,4.593,4.593
Bags House TE R,4.593333333333334,4.593333333333334
HOTELSURIN,4.593333333333334,4.593333333333334
HOTEL SURNA,4.593666666666667,4.595666666666667
5W HOTEL SURNYA,4.593999999999999,4.593999999999999
HOTELSURNA,4.595,4.595
HOTEL SURTYA,4.596,4.620333333333334
OTELSURY,4.596666666666667,4.596666666666667
HOTEL SURTY,4.598666666666667,4.598666666666667
HOTEL SURIY.,4.599666666666667,4.6
HOTEL SURI,4.602333333333333,4.605666666666667
HOTEL SURT,4.602666666666667,4.602666666666667
HOTEL SURI.,4.6033333333333335,4.605333333333333
HOTEL SURI...,4.604,4.6046666666666685
HOTELSURI,4.604333333333333,4.604333333333333
5V HOTEL SURI.,4.605,4.605
HOTELSURIA,4.606,4.606
HOTEL SURSiA,4.606333333333334,4.606333333333334
HOTEL SUR,4.606666666666667,4.606666666666667
HOTEL SURANA,4.607333333333333,4.607333333333333
HOTEL SURAN,4.607666666666666,4.607666666666666
HOTEL SURATA,4.6080000000000005,4.6080000000000005
HOTELSURNTA,4.608333333333333,4.608333333333333
AS HOTEL SURATA,4.608666666666666,4.608666666666666
HOTEL SUR.TA,4.609333333333334,4.609666666666667
1S HOTELSUFAY,4.61,4.61
HOTEL SUFIVA,4.610333333333333,4.610333333333333
HOTEL SURAVA,4.610666666666666,4.610666666666666
5W HOTELSURVA,4.611000000000001,4.611000000000001
HOTEL SURSTA,4.6113333333333335,4.6113333333333335
HOTEL SUiAS,4.611666666666666,4.611666666666666
HOTEL SURS,4.612,4.612
AS HOTELSURYA,4.612666666666667,4.612666666666667
SW HOTEL SURYA,4.613000000000001,4.613000000000001
eatanal Maie,4.613000000000001,4.613000000000001
HOTEL SURATYA,4.613333333333333,4.613333333333333
HOTEL SUNIYA,4.614000000000001,4.615666666666667
HOTEL SUAl,4.614333333333334,4.614333333333334
HOTEL SUAIYA,4.6146666666666665,4.6146666666666665
HOTEL SUNTYA E,4.615,4.615
HOTEL SUNYA,4.615333333333334,4.615333333333334
S HOTEL SUNYA,4.616,4.616
HOTELSUNNYA,4.616333333333333,4.616333333333333
5 HOTELSUTYA UEE,4.616666666666666,4.616666666666666
HOTELSUNYA,4.617,4.617
5V HOTELSUNNYA,4.617333333333334,4.617333333333334
5V HOTELSUNLYA,4.617666666666667,4.617666666666667
HOTEL SUNRIYA,4.617999999999999,4.617999999999999
HOTELSUNRIYA,4.618333333333334,4.618333333333334
HOTELSURYA,4.619666666666666,4.619666666666666
HOTELSORIYA,4.621333333333335,4.621333333333335
OTELSON,4.621666666666667,4.621666666666667
HUTELSURIY,4.623,4.623
MOTEL SURIYA,4.6419999999999995,4.643666666666666
MJTEL SURIYA,4.642666666666667,4.642666666666667
MOTELSURIYA,4.643,4.645333333333334
MTELSURIYA,4.644,4.644
JTEL SURIYA,4.644333333333334,4.645666666666667
JTELSURIY,4.644666666666667,4.644666666666667
MUTEL SURYA,4.646,4.646
HJTEL SURIYA,4.6463333333333345,4.6463333333333345
MJTELSURIYA,4.6466666666666665,4.6466666666666665
JITELSURINY,4.647,4.647
JTELSURIYA,4.647333333333334,4.647666666666667
JTELSURY,4.648,4.648
HTELSURINA,4.648333333333334,4.648333333333334
JELSURN,4.648666666666667,4.648666666666667
Hotel,4.661333333333333,4.664666666666666
KOHII,4.669333333333333,4.669333333333333
KOHIN,4.670333333333334,4.670333333333334
KOHINC,4.6706666666666665,4.6706666666666665
KOHINO,4.671,4.671
KOHINOC,4.672,4.672
KOHINOG,4.6723333333333334,4.6723333333333334
KOHINOOR,4.673,4.673
NOHINOGRM,4.673666666666667,4.673666666666667
OHINOGR MO,4.674,4.674666666666667
MOHINOGR MO,4.674333333333333,4.674333333333333
OHINOGR MOE,4.675,4.675
OHINOGR MOB,4.675333333333333,4.675333333333333
OHINOGR MOBIL,4.676,4.681
OHINOGR MOBILE,4.6770000000000005,4.680000000000001
OHINOGR MOBILI,4.678666666666667,4.678666666666667
OHINOOR MOBILE,4.681333333333333,4.681333333333333
HINOOR MOBI,4.6816666666666675,4.6816666666666675
OHINOR MOBIL,4.682666666666666,4.684666666666667
OHINORMOBIL,4.683666666666666,4.6850000000000005
HINORMOB,4.685333333333333,4.685333333333333
MAY,4.685666666666666,4.902666666666667
MAYA,4.686333333333334,4.903666666666667
MAYA'S,4.687,4.906333333333333
OHINOORMOBI,4.687,4.687
MAYA'SP,4.687666666666667,4.907333333333333
MAYA'S PL,4.6880000000000015,4.909000000000001
MAYA'SPLA,4.6883333333333335,4.765333333333333
MAYA'S PLAZ,4.688666666666666,4.911666666666666
MAYA'S PLAZA,4.689000000000001,4.920333333333334
OHINOURMOB,4.691,4.693333333333333
Hot Chi HEG RESTAURANT,4.691666666666666,4.691666666666666
Chip Hot GRESTAURANT,4.691999999999999,4.691999999999999
Hot Chips MEG RESTAURANT,4.692333333333334,4.692333333333334
Hot Chips RESTAURANT,4.693,4.693
Hot Chips HEG RESTAURANT,4.693333333333333,4.694333333333334
Hot Chip IEG RESTAURANT,4.696,4.696333333333334
Hot Chips EG RESTAURANT,4.696666666666667,4.696666666666667
Hot Chip VEG RESTAURANT,4.697,4.697
COAPET,4.697333333333334,4.697333333333334
OHINOR MO,4.697333333333334,4.697333333333334
Hot Chip YEG RESTAURANT,4.697666666666667,4.697666666666667
MAXCEY COAVEK,4.703,4.703
MAKCKS COAPED,4.703333333333333,4.703333333333333
MART COLVEA,4.703666666666667,4.703666666666667
COAVAX,4.714,4.714
COAPA,4.714333333333333,4.714333333333333
Hot Chips VEG.RESTAURAN,4.719333333333334,4.719333333333334
Hot Chips VEG.RESTAURANT,4.719666666666667,4.733333333333333
COAPLO,4.721666666666667,4.738000000000001
KOM,4.7219999999999995,4.7219999999999995
COAPLES,4.722666666666667,4.722666666666667
ARAGA COAPLE,4.726333333333333,4.726333333333333
ARAGA COMPLER,4.7266666666666675,4.7266666666666675
MANGA COMPLEX,4.727,4.727
AANGA CONPLEX,4.727333333333333,4.727333333333333
ANGA COAPLEY,4.727666666666667,4.727666666666667
RNGA COAPAO,4.730666666666667,4.730666666666667
LANGAE COMPLEX,4.731,4.731
Hot Chips EC RESTAURANT,4.731333333333334,4.731333333333334
ARANGA COMPLEX,4.732,4.732
ans,4.732,4.732
RANGA COMPLEX,4.732333333333333,5.443666666666667
CARGA COAPLEX,4.733666666666666,4.733666666666666
Hot Chips SEC RESTAURANT,4.733666666666666,4.735
KANGA COAPLEX,4.734,4.734
sa,4.734,4.734
RARGA COMPLO,4.734333333333334,4.734333333333334
RRARGA COMPLEY,4.734666666666667,4.734666666666667
Puesalce,4.734666666666667,4.734666666666667
RARGA COMPLEX,4.735333333333333,4.735333333333333
MT,4.735333333333333,4.735333333333333
Hot Chips VEC RESTAURANT,4.735333333333333,4.737333333333334
SANGA COMPLEX,4.736000000000001,4.736000000000001
COMPLOY,4.737,4.737
SANGA CONPLY,4.737666666666667,4.737666666666667
MAYA'SPLAZA,4.742,4.742999999999999
Hot Chips ML RESTAURANT,4.742333333333334,4.742333333333334
Hot Chips C RESTAURAN,4.743333333333334,4.743333333333334
Hot Chips IL IESTAURANT,4.745333333333334,4.745333333333334
Hot Chips JLRESTAURAN,4.745666666666667,4.745666666666667
Chips Hot  IL RESTURANT,4.746333333333335,4.746333333333335
Chip Hot  RESOURANT,4.747333333333334,4.747333333333334
MAYA'S PLA,4.759666666666666,4.909666666666666
IAYA'S PLAZA,4.7956666666666665,4.828666666666667
AYA'S PLAZA,4.796,4.921
YA'S PLAZA,4.797,4.921333333333335
A'S PLAZA,4.798333333333334,4.922
A'SPLAZA,4.799,4.803
'SPLAZA,4.799333333333333,4.799666666666667
I'SPLAZA,4.800333333333333,4.824
TA'S PLAZA,4.812,4.812
'S PLAZA,4.8133333333333335,4.814000000000001
SPLAZA,4.814333333333334,4.924
PLAZA,4.816,4.926
LAZA,4.818666666666667,4.926666666666667
H -,4.839,4.839
MAYA'S PI,4.8469999999999995,4.907666666666667
PARCEL COUNTER,4.852,4.852
GVLEAVER PARCEL COUNTER,4.8533333333333335,4.8533333333333335
GA VEG,4.854,4.8546666666666685
VEG,4.858666666666666,4.858666666666666
NAMBIGA,4.859,4.859
MAYA'S P,4.907,4.907
HAYA'S PLA,4.91,4.910333333333333
HAYA'S PLAZA,4.917,4.917
I'S PLAZA,4.9223333333333334,4.9223333333333334
uon DTL,4.9623333333333335,4.9623333333333335
PARKING,4.972666666666667,4.974333333333333
DM PARKING,4.974666666666667,4.974666666666667
Chips,4.978666666666667,4.978666666666667
Auon OMTL,5.009666666666666,5.009666666666666
ODTL,5.011,5.013333333333334
OMTL,5.0120000000000005,5.0120000000000005
QOIL,5.012333333333333,5.012333333333333
OTL,5.013000000000002,5.013000000000002
Auon DTL,5.015333333333333,5.015333333333333
Jazz Dates&Nuts,5.088333333333334,5.363000000000001
Jazz tes&Nuts,5.091666666666667,5.091666666666667
Jazz Dates &Nuts,5.092666666666667,5.110666666666666
Jazz Dates & Nuts,5.098,5.099666666666667
Jazza Dates & Nuts,5.098333333333334,5.098333333333334
RA COI,5.103666666666667,5.103666666666667
Jazz Dates&Nyts,5.103666666666667,5.103666666666667
Jazz Dates& Nuts,5.104,5.104
RA CON,5.104,5.105333333333333
Jazz Dates &Nut.,5.111000000000001,5.111000000000001
Jazz Dates & Nut,5.1113333333333335,5.112333333333334
Jazz Dates &Nyt,5.111666666666666,5.111666666666666
Jazz Dates &Nut,5.112,5.113000000000001
RAN COMP,5.115,5.117999999999999
RANG COMPI,5.118333333333334,5.119666666666666
Jaz Dates&N,5.1193333333333335,5.1193333333333335
Jaz ts Dates&N,5.1209999999999996,5.121333333333335
RANG COMPL,5.121333333333335,5.1226666666666665
Jaz Its Dates &N,5.121666666666667,5.121666666666667
Jaz nts Dates&N,5.1226666666666665,5.1226666666666665
Jaz ats Dotes&,5.123,5.123
Jaze Ats Dates&,5.123333333333334,5.123333333333334
Jaz uts Dates&N,5.123666666666667,5.123666666666667
Jaz uts Dates&,5.124,5.1273333333333335
Jaz uts Dotes&,5.124666666666667,5.124666666666667
Jazk uts Dates&,5.125,5.125333333333333
Jazz uts Dates&,5.125666666666667,5.125666666666667
6 RANGA COMPLE,5.126,5.1290000000000004
Jazz uts Dates &,5.126,5.126
uts Dates&,5.126333333333333,5.126333333333333
Jazz luts Dates&,5.126666666666667,5.127
